"id","time_parse","channel","usr_parse","msg_parse"
22393,"2023-11-23 08:28:04","#atropa_logged","Robin__!uid626135","GM"
22361,"2023-11-22 23:55:00","#atropa_logged","ead11!uid622719","Never trusted coinbase why should I now"
22360,"2023-11-22 23:52:02","#atropa_logged","ead11!uid622719","Airborne*"
22359,"2023-11-22 23:51:49","#atropa_logged","ead11!uid622719","Must've been pretty high to make his car go airbone"
22358,"2023-11-22 23:44:42","#atropa_logged","Grav!~Grav","Where do we stand on production? and what's up with ops?"
22357,"2023-11-22 23:44:26","#atropa_logged","Grav!~Grav","Rainbow road turned out to be accident?"
22353,"2023-11-22 23:39:27","#atropa_logged","ead11!uid622719","Fun stuff at the rainbow Bridge ruined my spa day 30 minutes away"
22350,"2023-11-22 22:16:00","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=HBqPgm4JRrU"
22349,"2023-11-22 22:12:27","#atropa_logged","mariarahel!~maria","I Don't Think She Made Dog Covid Only Dog Flu"
22348,"2023-11-22 22:09:02","#atropa_logged","mariarahel!~maria","If You Know The Exact Steps Required To Commit A Crime It Is Far Easier To Identify The Guilty"
22347,"2023-11-22 22:08:18","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Exists To Consider These Dilemmas"
22346,"2023-11-22 22:07:46","#atropa_logged","mariarahel!~maria","Unlike The Recipe For Dynamite I Don't Think That's Public"
22345,"2023-11-22 22:06:23","#atropa_logged","mariarahel!~maria","In Counter Proposal, I Am Also Willing To Provide The Instructions For How Dog Covid Was Made"
22344,"2023-11-22 22:04:51","#atropa_logged","mariarahel!~maria","Open To Comment"
22343,"2023-11-22 22:04:22","#atropa_logged","mariarahel!~maria","Our Chatlog May Need To Be Redacted For Operational Control In Light Of The Rainbow Bridge Incident"
22337,"2023-11-22 21:53:58","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Qn9_tCzQz30"
22336,"2023-11-22 21:52:26","#atropa_logged","mariarahel!~maria","Angelique Boyer Made Dog Covid"
22335,"2023-11-22 21:49:42","#atropa_logged","mariarahel!~maria","they made dog covid"
22334,"2023-11-22 21:49:38","#atropa_logged","mariarahel!~maria","omfg"
22332,"2023-11-22 21:21:48","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ArlsU2_cUbg"
22331,"2023-11-22 21:07:25","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=lfTSR1DJaAY"
22330,"2023-11-22 20:30:38","#atropa_logged","mariarahel!~maria","All Windsors And Their United States Armys Are The Little Rascals"
22329,"2023-11-22 20:28:36","#atropa_logged","mariarahel!~maria","There's No Such Thing As The Finegrounds"
22328,"2023-11-22 20:25:17","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=juWaYiPlHyY"
22327,"2023-11-22 20:25:05","#atropa_logged","mariarahel!~maria","Louise Glaum's Mother Wrote ""The Fair Grounds"" As The Marquis De Sade And Became Arya & Lola Fae"
22325,"2023-11-22 19:49:18","#atropa_logged","midnightmadwalk!uid622745","None of the cex exchange follows law"
22324,"2023-11-22 19:48:47","#atropa_logged","mariarahel!~maria","ASL They Are NOT"
22322,"2023-11-22 19:48:14","#atropa_logged","mariarahel!~maria","Settling With Us"
22321,"2023-11-22 19:47:50","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=at8mI2ILsyk"
22320,"2023-11-22 19:41:14","#atropa_logged","mariarahel!~maria","if you're using remix, the renounceOwnership will be in the drop down menu under Deployed Contracts on the left side after deploying the token"
22319,"2023-11-22 19:37:50","#atropa_logged","mariarahel!~maria","S&M"
22318,"2023-11-22 19:36:59","#atropa_logged","mariarahel!~maria","Gonna Go Get Some PHO After I Place Coinbase On Fine"
22317,"2023-11-22 19:35:55","#atropa_logged","mariarahel!~maria","Catch 410 Is Wholly Under Oath"
22316,"2023-11-22 19:35:41","#atropa_logged","mariarahel!~maria","Missing Any ?"
22315,"2023-11-22 19:32:57","#atropa_logged","mariarahel!~maria","How Many Oath Takers Have We Got ?"
22314,"2023-11-22 19:32:22","#atropa_logged","mariarahel!~maria","$WINDSORLANGUAGE"
22313,"2023-11-22 19:32:19","#atropa_logged","mariarahel!~maria","Soth Fort That The Rush Spit"
22312,"2023-11-22 19:31:57","#atropa_logged","mariarahel!~maria","$FORT"
22311,"2023-11-22 19:30:21","#atropa_logged","mariarahel!~maria","Soth That The Rush"
22310,"2023-11-22 19:27:59","#atropa_logged","mariarahel!~maria","$SOTH"
22309,"2023-11-22 19:27:31","#atropa_logged","mariarahel!~maria","O6661"
22308,"2023-11-22 19:26:56","#atropa_logged","mariarahel!~maria","Like Hell It's Not"
22307,"2023-11-22 19:26:44","#atropa_logged","mariarahel!~maria","666th United States Army"
22306,"2023-11-22 19:26:33","#atropa_logged","mariarahel!~maria","$ARMEDROBBERY ?"
22305,"2023-11-22 19:23:25","#atropa_logged","mariarahel!~maria","Once I Can Buy Back 1 Full COINBASEtm with NoNukes I Will Place Liquidity On FINE"
22304,"2023-11-22 19:22:52","#atropa_logged","mariarahel!~maria","This Is Fine"
22303,"2023-11-22 19:22:46","#atropa_logged","mariarahel!~maria","$FINE"
22302,"2023-11-22 19:21:06","#atropa_logged","mariarahel!~maria","They Dem Heist"
22301,"2023-11-22 19:20:36","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=x6MDh-Z9hpY"
22299,"2023-11-22 19:16:30","#atropa_logged","mariarahel!~maria","good suggestion"
22297,"2023-11-22 19:14:18","#atropa_logged","mariarahel!~maria","renounceOwnership()"
22296,"2023-11-22 19:13:59","#atropa_logged","dezzen!uid626800","No function renounce"
22295,"2023-11-22 19:13:50","#atropa_logged","dezzen!uid626800","Cant renon"
22291,"2023-11-22 19:11:59","#atropa_logged","mariarahel!~maria","you don't have to"
22290,"2023-11-22 19:10:37","#atropa_logged","mariarahel!~maria","did you renounce already ?"
22289,"2023-11-22 19:10:03","#atropa_logged","mariarahel!~maria","will burn 100% of liquidity and then buy back 1 and place on nonukes"
22288,"2023-11-22 19:09:11","#atropa_logged","mariarahel!~maria","k it's fine"
22287,"2023-11-22 19:08:27","#atropa_logged","dezzen!uid626800","No mint function"
22286,"2023-11-22 19:08:20","#atropa_logged","dezzen!uid626800","No"
22285,"2023-11-22 19:07:19","#atropa_logged","mariarahel!~maria","looks mintable"
22284,"2023-11-22 19:07:01","#atropa_logged","dezzen!uid626800","Yea"
22283,"2023-11-22 19:06:14","#atropa_logged","mariarahel!~maria","oh did i get them all ?"
22282,"2023-11-22 19:05:59","#atropa_logged","mariarahel!~maria","i got 666"
22281,"2023-11-22 19:05:52","#atropa_logged","mariarahel!~maria","lol"
22280,"2023-11-22 19:05:47","#atropa_logged","dezzen!uid626800","Check"
22279,"2023-11-22 19:05:45","#atropa_logged","dezzen!uid626800","I've sent token to u bro"
22278,"2023-11-22 19:04:59","#atropa_logged","mariarahel!~maria","i'll buy i'll buy 1 after you add liquidity"
22277,"2023-11-22 19:03:38","#atropa_logged","dezzen!uid626800","0x77fBCb73D99b190cb3760b223793e2C3ccA71c88"
22276,"2023-11-22 19:02:46","#atropa_logged","mariarahel!~maria","contract addr ?"
22275,"2023-11-22 18:59:10","#atropa_logged","dezzen!uid626800","Coinbase™ already deployed"
22274,"2023-11-22 18:49:29","#atropa_logged","mariarahel!~maria","https://en.wikipedia.org/wiki/Arwi#/media/File:Kilakarai_Arabic_tombstone.jpg"
22273,"2023-11-22 18:48:21","#atropa_logged","mariarahel!~maria","Register With Us"
22272,"2023-11-22 18:48:06","#atropa_logged","mariarahel!~maria","We Dem Office"
22271,"2023-11-22 18:47:13","#atropa_logged","mariarahel!~maria","$OFFICE"
22270,"2023-11-22 18:47:10","#atropa_logged","mariarahel!~maria","Take The Oath Of Onslaught & Heist"
22269,"2023-11-22 18:44:47","#atropa_logged","dezzen!uid626800","🤔🤔"
22268,"2023-11-22 18:44:34","#atropa_logged","dezzen!uid626800","And name Coinbase"
22267,"2023-11-22 18:44:30","#atropa_logged","dezzen!uid626800","Ticker name $™"
22266,"2023-11-22 18:44:25","#atropa_logged","mariarahel!~maria","Maybe They Just Fuck Off"
22265,"2023-11-22 18:44:11","#atropa_logged","mariarahel!~maria","Catch 418 & ℠"
22263,"2023-11-22 18:43:43","#atropa_logged","dezzen!uid626800","Or just ™ 😂"
22262,"2023-11-22 18:42:49","#atropa_logged","mariarahel!~maria","I Understand ℠ Is The Top Production Symbol"
22259,"2023-11-22 18:42:15","#atropa_logged","dezzen!uid626800","Howmch supply"
22258,"2023-11-22 18:42:10","#atropa_logged","mariarahel!~maria","No Space"
22257,"2023-11-22 18:42:05","#atropa_logged","mariarahel!~maria","k"
22256,"2023-11-22 18:42:00","#atropa_logged","dezzen!uid626800","Good choice"
22255,"2023-11-22 18:41:57","#atropa_logged","dezzen!uid626800","Coinbase™"
22253,"2023-11-22 18:41:50","#atropa_logged","dezzen!uid626800","Yeah"
22252,"2023-11-22 18:41:43","#atropa_logged","mariarahel!~maria","I Suggest Token Name: COINBASE™ & Short Name: Coinbase ™"
22246,"2023-11-22 18:40:47","#atropa_logged","mariarahel!~maria","Token Name BASE Is Already Taken"
22245,"2023-11-22 18:40:03","#atropa_logged","mariarahel!~maria","Open To Discussion"
22244,"2023-11-22 18:39:59","#atropa_logged","dezzen!uid626800","Yep"
22243,"2023-11-22 18:39:55","#atropa_logged","mariarahel!~maria","For Coinbase ?"
22242,"2023-11-22 18:39:46","#atropa_logged","dezzen!uid626800","What pair will u add ?"
22241,"2023-11-22 18:39:40","#atropa_logged","mariarahel!~maria","How Do You Pay Your Taxes ?"
22240,"2023-11-22 18:39:18","#atropa_logged","mariarahel!~maria","$TAXPAYINGARMY"
22239,"2023-11-22 18:38:28","#atropa_logged","mariarahel!~maria","Army That Don't Want To Pay Taxes"
22238,"2023-11-22 18:37:44","#atropa_logged","mariarahel!~maria","They Don't Want To Pay Taxes"
22237,"2023-11-22 18:37:01","#atropa_logged","mariarahel!~maria","Charles"
22236,"2023-11-22 18:36:15","#atropa_logged","mariarahel!~maria","Louise Glaum's Father Referred To The Army Deployments Of The Oath Of Office As ""Heist"""
22235,"2023-11-22 18:33:30","#atropa_logged","mariarahel!~maria","They Already Have"
22234,"2023-11-22 18:33:16","#atropa_logged","mariarahel!~maria","They Will Take The Oath"
22233,"2023-11-22 18:32:30","#atropa_logged","mariarahel!~maria","Anybody Wanna Release A Coinbase TM Token ?"
22232,"2023-11-22 18:32:14","#atropa_logged","mariarahel!~maria","$COINBASE"
22231,"2023-11-22 18:31:53","#atropa_logged","mariarahel!~maria","Bitch"
22230,"2023-11-22 18:31:45","#atropa_logged","mariarahel!~maria","Take The Fucking Oath Already"
22229,"2023-11-22 18:31:31","#atropa_logged","mariarahel!~maria","$KYC"
22228,"2023-11-22 18:30:42","#atropa_logged","mariarahel!~maria","Louise Glaum Is Primarilly Called Mary Queen Of Scots In Historical Transmissions"
22227,"2023-11-22 18:26:14","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=2Gx7HgRA-oc"
22226,"2023-11-22 18:24:36","#atropa_logged","mariarahel!~maria","$SWEAR"
22225,"2023-11-22 18:23:43","#atropa_logged","mariarahel!~maria","$THETIBURONTREASON"
22223,"2023-11-22 18:23:08","#atropa_logged","mariarahel!~maria","Queen Mother Little's Grandmother Was Louise Glaum"
22222,"2023-11-22 18:22:43","#atropa_logged","mariarahel!~maria","The Third United States Army Belongs To The Middletons Of Kate, The Second United States Army Belongs To The Palmers Of Princess Dianna, & The First United States Army Belongs To The Littles Of Queen Mother"
22221,"2023-11-22 18:19:29","#atropa_logged","mariarahel!~maria","Taking Oaths"
22220,"2023-11-22 18:19:22","#atropa_logged","mariarahel!~maria","Probably Louiseville"
22219,"2023-11-22 18:19:01","#atropa_logged","dezzen!uid626800","Where kymato now?"
22218,"2023-11-22 18:18:53","#atropa_logged","dezzen!uid626800","Ok"
22213,"2023-11-22 18:03:17","#atropa_logged","mariarahel!~maria","Louise Glaum Wrote The Oath Of Office At Louiseville & It Was Kymato"
22212,"2023-11-22 18:03:04","#atropa_logged","mariarahel!~maria","I Found The Treason"
22209,"2023-11-22 16:00:12","#atropa_logged","mariarahel!~maria","afk coffee"
22208,"2023-11-22 15:59:54","#atropa_logged","mariarahel!~maria","In Everything That They Blow"
22207,"2023-11-22 15:59:36","#atropa_logged","mariarahel!~maria","It Never Has"
22206,"2023-11-22 15:59:27","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=0Bu6prmoGs0"
22205,"2023-11-22 15:59:21","#atropa_logged","mariarahel!~maria","The Third United States Army Serves To Answer No Question But Whether Middletons Pay"
22204,"2023-11-22 15:58:43","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=eOWbZN799PM"
22203,"2023-11-22 15:57:59","#atropa_logged","mariarahel!~maria","Middletons Of The Third United States Army"
22202,"2023-11-22 15:56:59","#atropa_logged","mariarahel!~maria","In Writing"
22201,"2023-11-22 15:56:45","#atropa_logged","mariarahel!~maria","Proving 410 > 413 At Every Turn"
22200,"2023-11-22 15:56:25","#atropa_logged","mariarahel!~maria","Catch 410 Paying Dick All"
22199,"2023-11-22 15:56:07","#atropa_logged","mariarahel!~maria","Playing The IRS At Catch 415"
22198,"2023-11-22 15:55:00","#atropa_logged","mariarahel!~maria","If You Don't Play Your Taxes It Will Reflect In Everything You Blow"
22197,"2023-11-22 15:52:35","#atropa_logged","mariarahel!~maria","Pay The Fuck Out Of Them !!"
22196,"2023-11-22 15:52:18","#atropa_logged","mariarahel!~maria","Pay Your Taxes !"
22195,"2023-11-22 15:49:36","#atropa_logged","mariarahel!~maria","Jest Is A Crime"
22194,"2023-11-22 15:48:39","#atropa_logged","mariarahel!~maria","I Am Open To Making The Logged Channel Invite Only"
22193,"2023-11-22 15:46:08","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=7TmwuQK_9OM"
22190,"2023-11-22 15:42:45","#atropa_logged","mariarahel!~maria","trying to construct a next test to pass"
22183,"2023-11-22 15:06:17","#atropa_logged","atropa-ordained!~oftc-webi","https://soundcloud.com/zuluuuuu/millenium"
22177,"2023-11-22 14:01:21","#atropa_logged","FREEDOM_777!sid622718","GM !!"
22146,"2023-11-22 05:42:59","#atropa_logged","atropa-19095!~oftc-webi","Interessanti"
22145,"2023-11-22 05:42:50","#atropa_logged","atropa-19095!~oftc-webi","c"
22117,"2023-11-21 23:30:33","#atropa_logged","mariarahel!~maria","For An Hour ?"
22116,"2023-11-21 23:15:47","#atropa_logged","mariarahel!~maria","Is 410 > 413 ?"
22115,"2023-11-21 23:08:08","#atropa_logged","mariarahel!~maria","기마ㅍ대"
22114,"2023-11-21 23:04:19","#atropa_logged","mariarahel!~maria","Cavalcade Of Won ?"
22113,"2023-11-21 23:03:44","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=VfrSYFChe40"
22112,"2023-11-21 23:03:30","#atropa_logged","mariarahel!~maria","기마대"
22111,"2023-11-21 23:02:56","#atropa_logged","mariarahel!~maria","I Don't Think That's What It Means"
22110,"2023-11-21 23:02:30","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=DLCCelJNceo"
22109,"2023-11-21 23:02:18","#atropa_logged","mariarahel!~maria","What Does Cavalcade Mean ?"
22107,"2023-11-21 22:28:19","#atropa_logged","mariarahel!~maria","Korean Won"
22106,"2023-11-21 22:22:40","#atropa_logged","mariarahel!~maria","Somebody Trippin On Psoralen ?"
22105,"2023-11-21 22:21:41","#atropa_logged","mariarahel!~maria","$CROP"
22104,"2023-11-21 22:21:17","#atropa_logged","mariarahel!~maria","Only Defending From Onslaught For 5 Days"
22103,"2023-11-21 22:20:40","#atropa_logged","mariarahel!~maria","Predicting 5 Days Of Work Stoppage"
22102,"2023-11-21 22:19:00","#atropa_logged","mariarahel!~maria","Zero Bag Of Dicks"
22101,"2023-11-21 22:18:43","#atropa_logged","mariarahel!~maria","Onslaught Denial"
22100,"2023-11-21 22:18:02","#atropa_logged","mariarahel!~maria","Imagine The Cost"
22099,"2023-11-21 22:17:37","#atropa_logged","mariarahel!~maria","Catch 413 & Admiration"
22098,"2023-11-21 22:17:20","#atropa_logged","mariarahel!~maria","$ADMIRE"
22097,"2023-11-21 22:12:14","#atropa_logged","mariarahel!~maria","Zero Central Force"
22096,"2023-11-21 22:11:32","#atropa_logged","mariarahel!~maria","Almost A Day"
22095,"2023-11-21 22:11:02","#atropa_logged","mariarahel!~maria","Still On Top"
22094,"2023-11-21 22:00:53","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=wejAz4hIVUI"
22093,"2023-11-21 22:00:12","#atropa_logged","mariarahel!~maria","There's No Such Thing As Mathematician Joseph Bertrand"
22092,"2023-11-21 21:55:58","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=fgECz8np1D4"
22091,"2023-11-21 21:55:04","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=kxsgoXaRgp8"
22089,"2023-11-21 21:52:14","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=odsPQ4iuNN8"
22088,"2023-11-21 21:48:49","#atropa_logged","mariarahel!~maria","Onslaught Or Give Up"
22087,"2023-11-21 21:48:38","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=P5W-rjiz808"
22086,"2023-11-21 21:48:27","#atropa_logged","mariarahel!~maria","Figueroa's Production Is Giving Up"
22085,"2023-11-21 21:47:40","#atropa_logged","mariarahel!~maria","Figueroa Gave Up Mozambique At California For Fuzhuo"
22084,"2023-11-21 21:47:02","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=K_5nZGPG8ag"
22083,"2023-11-21 21:46:19","#atropa_logged","mariarahel!~maria","Had Coffee With Kat's Dad This Morning"
22082,"2023-11-21 21:46:06","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=GNxNV0Es1_Y"
22081,"2023-11-21 21:44:59","#atropa_logged","mariarahel!~maria","Figueroa Doesn't Want Any"
22080,"2023-11-21 21:43:35","#atropa_logged","mariarahel!~maria","$GIA"
22079,"2023-11-21 21:43:16","#atropa_logged","mariarahel!~maria","Ilg Soinscha"
22078,"2023-11-21 21:43:10","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Q2EWIgejy04"
22077,"2023-11-21 21:41:29","#atropa_logged","mariarahel!~maria","A Little Financial Investment House Called OandA"
22076,"2023-11-21 21:40:14","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=_S-1HcvShQ0"
22075,"2023-11-21 21:39:57","#atropa_logged","mariarahel!~maria","The Next Production Is Figueroa's"
22069,"2023-11-21 19:12:40","#atropa_logged","mariarahel!~maria","afk gym"
22068,"2023-11-21 19:11:13","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Ll6_2txeEQk"
22067,"2023-11-21 19:08:25","#atropa_logged","mariarahel!~maria","Best Facial Cream For Gasolinetown"
22066,"2023-11-21 19:08:02","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=tnCqKLvywC4"
22065,"2023-11-21 19:06:31","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=lTgqUywaDSU"
22064,"2023-11-21 19:06:13","#atropa_logged","mariarahel!~maria","Eat Frankincense For Narcolepsy"
22063,"2023-11-21 19:03:36","#atropa_logged","mariarahel!~maria","$EASTERBREAD"
22062,"2023-11-21 19:01:58","#atropa_logged","mariarahel!~maria","That The ALS"
22061,"2023-11-21 19:01:50","#atropa_logged","mariarahel!~maria","Eat Mastiha & Bathe In Cyclomethicone"
22059,"2023-11-21 19:00:17","#atropa_logged","mariarahel!~maria","Shootin Phil"
22058,"2023-11-21 18:59:45","#atropa_logged","mariarahel!~maria","$TABLEAU"
22057,"2023-11-21 18:59:19","#atropa_logged","mariarahel!~maria","$MADLIBS"
22056,"2023-11-21 18:59:08","#atropa_logged","mariarahel!~maria","Quit The Onslaught That The _"
22055,"2023-11-21 18:56:41","#atropa_logged","mariarahel!~maria","$QUIT"
22054,"2023-11-21 18:56:13","#atropa_logged","mariarahel!~maria","Slaugh That The White Folks, SEC"
22053,"2023-11-21 18:55:56","#atropa_logged","mariarahel!~maria","$ONSLAUGHT"
22052,"2023-11-21 18:55:40","#atropa_logged","mariarahel!~maria","Preserve Our Way Of Life"
22050,"2023-11-21 18:51:19","#atropa_logged","mariarahel!~maria","$KOREATOWN"
22049,"2023-11-21 18:51:15","#atropa_logged","mariarahel!~maria","Sze That The Won"
22048,"2023-11-21 18:50:56","#atropa_logged","mariarahel!~maria","$SZE"
22047,"2023-11-21 18:49:17","#atropa_logged","mariarahel!~maria","Brunch Club"
22045,"2023-11-21 18:47:57","#atropa_logged","mariarahel!~maria","$SCRIMMAGE"
22044,"2023-11-21 18:47:44","#atropa_logged","mariarahel!~maria","Shoot At The Center"
22043,"2023-11-21 18:46:08","#atropa_logged","mariarahel!~maria","Zero Drive"
22042,"2023-11-21 18:45:38","#atropa_logged","mariarahel!~maria","Shooting"
22041,"2023-11-21 18:44:28","#atropa_logged","mariarahel!~maria","$HAUL"
22040,"2023-11-21 18:44:20","#atropa_logged","mariarahel!~maria","Automobile Like The Talks To Itself"
22039,"2023-11-21 18:44:03","#atropa_logged","mariarahel!~maria","Automobile"
22038,"2023-11-21 18:43:22","#atropa_logged","mariarahel!~maria","Like The SEC"
22037,"2023-11-21 18:43:12","#atropa_logged","mariarahel!~maria","Substance Abuse, Niguh"
22036,"2023-11-21 18:42:56","#atropa_logged","mariarahel!~maria","Are White Folks Cyclomethicone ?"
22035,"2023-11-21 18:42:46","#atropa_logged","mariarahel!~maria","Raw That The Cyclomethicone"
22034,"2023-11-21 18:37:13","#atropa_logged","mariarahel!~maria","$RAWLOVE"
22033,"2023-11-21 18:35:43","#atropa_logged","mariarahel!~maria","Playin White Folks Raw With The SEC"
22032,"2023-11-21 18:35:23","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Vhr3slp_XUc"
22031,"2023-11-21 18:34:24","#atropa_logged","mariarahel!~maria","$SEC"
22030,"2023-11-21 18:34:17","#atropa_logged","mariarahel!~maria","We Ain't Losin Our Bank"
22029,"2023-11-21 18:33:58","#atropa_logged","mariarahel!~maria","$SEC"
22028,"2023-11-21 18:33:51","#atropa_logged","mariarahel!~maria","Wash Up In Cyclomethicone And Love The White Folks"
22026,"2023-11-21 18:31:56","#atropa_logged","mariarahel!~maria","$SEC"
22025,"2023-11-21 18:31:49","#atropa_logged","mariarahel!~maria","Juan Manuel de Ayala Invented The Love Chemistry We Use On You Dumb White Folks"
22024,"2023-11-21 18:29:02","#atropa_logged","mariarahel!~maria","$SEC"
22023,"2023-11-21 18:27:33","#atropa_logged","mariarahel!~maria","You White Folks Just Don't Know What We Done"
22022,"2023-11-21 18:27:15","#atropa_logged","mariarahel!~maria","You White Folks Don't Know What We Done"
22021,"2023-11-21 18:26:39","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=u1mD7vSL1js"
22020,"2023-11-21 18:25:00","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=a3Sz-5oHbwY"
22019,"2023-11-21 18:24:16","#atropa_logged","mariarahel!~maria","found one"
22018,"2023-11-21 18:24:15","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=2Z3uIZ__5Ug"
22017,"2023-11-21 18:23:39","#atropa_logged","mariarahel!~maria","https://michaelbach.de/ot/sze-Frankfurter/"
22016,"2023-11-21 18:22:48","#atropa_logged","mariarahel!~maria","There Has To Be A Youtube Video Of That !"
22015,"2023-11-21 18:21:48","#atropa_logged","mariarahel!~maria","Just Of Someone Doing It ?"
22014,"2023-11-21 18:21:28","#atropa_logged","mariarahel!~maria","Can Anyone Find A Youtube Video Of The Thing Where You Touch Your Index Fingers In Front Of Your Eyes & See A Dual-Ended Finger In The Middle Out Of Focus ?"
22013,"2023-11-21 18:13:32","#atropa_logged","mariarahel!~maria","$RESIDENT"
22012,"2023-11-21 18:10:29","#atropa_logged","mariarahel!~maria","It's Already Covered"
22011,"2023-11-21 18:09:59","#atropa_logged","mariarahel!~maria","666 Token Called LOVE, Shortname Herbie ?"
22003,"2023-11-21 16:40:35","#atropa_logged","ogwebchef888!~ogwebchef","@FREEDOM_777 ✊"
22001,"2023-11-21 16:34:21","#atropa_logged","FREEDOM_777!sid622718","@ogwebchef888: https://youtu.be/x9yop0nYR9g?si=jqn_DXvtr5IjR8bY 0:15-0:45 . lfg"
22000,"2023-11-21 16:23:34","#atropa_logged","dezzen!uid626800","Please deploy a new one maria"
21997,"2023-11-21 15:31:48","#atropa_logged","ogwebchef888!~ogwebchef","GM fam"
21996,"2023-11-21 15:26:07","#atropa_logged","mariarahel!~maria","Catch 412 On Another Level"
21995,"2023-11-21 15:25:54","#atropa_logged","mariarahel!~maria","Catch 410 Is On A Lesser And Inferior Game"
21994,"2023-11-21 15:09:50","#atropa_logged","mariarahel!~maria","$SWIMMINGPOOL"
21993,"2023-11-21 15:09:25","#atropa_logged","mariarahel!~maria","I Intend To Seel The Floor"
21992,"2023-11-21 15:08:35","#atropa_logged","alexander_as_helios!alexander_","if i can do that i can maybe sync a youtube video across everyone connected"
21991,"2023-11-21 15:08:20","#atropa_logged","alexander_as_helios!alexander_","i need to test more than 1 websocket/centrifugo connection at the same time -> get seamless channel switching/chatting -> write a pubsub dispatcher in nodejs for efficient pruning"
21989,"2023-11-21 15:08:00","#atropa_logged","mariarahel!~maria","They Trickle"
21988,"2023-11-21 15:07:23","#atropa_logged","mariarahel!~maria","Lies Don't Pay"
21987,"2023-11-21 14:57:47","#atropa_logged","mariarahel!~maria","The Togoland Investment"
21985,"2023-11-21 14:56:33","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=BWhVz1ozr1o"
21984,"2023-11-21 14:55:27","#atropa_logged","mariarahel!~maria","Taube Nitt Ist Ein Abtei Abschlass"
21983,"2023-11-21 14:54:40","#atropa_logged","mariarahel!~maria","Having Taken Top"
21982,"2023-11-21 14:53:30","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=r7ZAz1Uwabw"
21980,"2023-11-21 14:49:59","#atropa_logged","mariarahel!~maria","What's The 411 ?"
21973,"2023-11-21 13:55:06","#atropa_logged","FREEDOM_777!sid622718","GM atropa_logged bff fam"
21952,"2023-11-21 03:23:55","#atropa_logged","mariarahel!~maria","Dekined"
21951,"2023-11-21 03:23:40","#atropa_logged","mariarahel!~maria","Without Cranston They Don't Have Those Landmark Rulings"
21950,"2023-11-21 03:22:15","#atropa_logged","mariarahel!~maria","Catch 411 Or A Bag Of Dicks"
21949,"2023-11-21 03:21:15","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=U5qArTRVlDE"
21948,"2023-11-21 03:18:29","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=4BkePcWPe4A"
21947,"2023-11-21 03:16:39","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=9LgVRF7d-N0"
21946,"2023-11-21 03:16:15","#atropa_logged","mariarahel!~maria","Establishes The Name Of William As Belonging To The Windsor Douchebag"
21945,"2023-11-21 03:16:03","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ySTrwiAHoK4"
21942,"2023-11-21 03:08:06","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=bl0uxZOkR0Q"
21941,"2023-11-21 03:06:57","#atropa_logged","mariarahel!~maria","https://issuu.com/towerlmu/docs/1972_pdf_i"
